3SsnPorch,2ndFlrSF,HalfBath,OverallQual,OverallCond,LotArea,GrLivArea,YearRemodAdd,MasVnrArea,1stFlrSF,BsmtFullBath,LotFrontage,MiscVal,KitchenAbvGr,WoodDeckSF,BsmtHalfBath,TotalBsmtSF,TotRmsAbvGrd,YrSold,OpenPorchSF,LowQualFinSF,BsmtUnfSF,GarageYrBlt,FullBath,GarageCars,YearBuilt,BsmtFinSF1,BsmtFinSF2,PoolArea,ScreenPorch,Fireplaces,GarageArea,EnclosedPorch,BedroomAbvGr,MasVnrType_E,LotConfig_E,LandSlope_E,GarageQual_E,Exterior1st_E,GarageFinish_E,Electrical_E,BsmtQual_E,HouseStyle_E,Foundation_E,BsmtCond_E,HeatingQC_E,CentralAir_E,BsmtExposure_E,Utilities_E,LotShape_E,Condition1_E,Condition2_E,PavedDrive_E,BldgType_E,SaleType_E,MSZoning_E,Exterior2nd_E,Heating_E,MSSubClass_E,KitchenQual_E,BsmtFinType2_E,BsmtFinType1_E,GarageType_E,LandContour_E,Neighborhood_E,Fence_E,MoSold_E,SaleCondition_E,ExterQual_E,Functional_E,Alley_E,RoofStyle_E,Street_E,ExterCond_E,PoolQC_E,FireplaceQu_E,RoofMatl_E,GarageCond_E,MasVnrType_E,LotConfig_E,LandSlope_E,GarageQual_E,Exterior1st_E,GarageFinish_E,Electrical_E,BsmtQual_E,HouseStyle_E,Foundation_E,BsmtCond_E,HeatingQC_E,CentralAir_E,BsmtExposure_E,Utilities_E,LotShape_E,Condition1_E,Condition2_E,PavedDrive_E,BldgType_E,SaleType_E,MSZoning_E,Exterior2nd_E,Heating_E,MSSubClass_E,KitchenQual_E,BsmtFinType2_E,BsmtFinType1_E,GarageType_E,LandContour_E,Neighborhood_E,Fence_E,MoSold_E,SaleCondition_E,ExterQual_E,Functional_E,Alley_E,RoofStyle_E,Street_E,ExterCond_E,PoolQC_E,FireplaceQu_E,RoofMatl_E,GarageCond_E
0,0.0,0,8,5,9.60116550334,7.48885295573,2002,178.0,7.48885295573,0.0,4.2341065046,0,0.69314718056,198,0.0,7.46965417293,7,2006,150,0,1753.0,2001.0,2,3.0,2001,0.0,0.0,0,0,1,6.61873898352,0,3,3.0,5.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,8.0,5.0,3.0,7.0,0.0,5.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,5.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,8.0,5.0,3.0,7.0,0.0,5.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,0,4,5,9.23171039771,6.85540879861,1954,132.0,6.85540879861,0.0,4.33073334029,0,0.69314718056,0,0.0,6.76272950693,5,2007,0,0,372.0,1954.0,1,1.0,1954,492.0,0.0,0,0,0,5.51745289646,0,3,3.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,6.0,5.0,6.0,1.0,5.0,0.0,4.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,4.0,6.0,2.0,6.0,3.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,5.0,6.0,12.0,2.0,6.0,5.0,6.0,1.0,5.0,0.0,4.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,1,6,3,9.03610602536,7.29912146271,1957,0.0,7.29912146271,1.0,4.26267987704,0,0.69314718056,114,0.0,7.29912146271,6,2009,0,0,628.0,1957.0,1,2.0,1957,189.0,661.0,0,216,2,6.09356977005,0,3,2.0,1.0,1.0,4.0,11.0,3.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,12.0,6.0,12.0,2.0,4.0,5.0,6.0,2.0,11.0,0.0,3.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0,2.0,1.0,1.0,4.0,11.0,3.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,12.0,6.0,12.0,2.0,4.0,5.0,6.0,2.0,11.0,0.0,3.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,3,6,8.79905837855,6.58063913728,1950,0.0,6.58063913728,0.0,4.2341065046,0,0.69314718056,0,0.0,0.0,4,2008,0,0,0.0,1955.0,1,1.0,1949,0.0,0.0,0,0,0,5.66296048014,0,2,2.0,3.0,1.0,4.0,12.0,2.0,6.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,13.0,1.0,12.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,9.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,3.0,2.0,3.0,1.0,4.0,12.0,2.0,6.0,0.0,6.0,3.0,0.0,3.0,1.0,0.0,2.0,2.0,3.0,5.0,3.0,5.0,5.0,4.0,13.0,1.0,12.0,2.0,0.0,0.0,3.0,2.0,4.0,0.0,9.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,3.0
0,6.76041469108,1,7,5,9.22886767659,7.56216163123,1992,0.0,6.9679092018,1.0,4.68213122712,0,0.69314718056,240,0.0,6.62140565176,8,2010,39,0,76.0,1992.0,2,2.0,1992,674.0,0.0,0,0,1,6.33682573115,0,3,2.0,1.0,1.0,4.0,9.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,15.0,3.0,6.0,7.0,6.0,2.0,25.0,0.0,3.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,2.0,1.0,1.0,4.0,9.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,10.0,6.0,15.0,3.0,6.0,7.0,6.0,2.0,25.0,0.0,3.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,0,4,7,8.58129411682,6.56385552653,1950,0.0,6.56385552653,0.0,3.93182563272,0,0.69314718056,164,0.0,6.04263283368,5,2009,0,0,140.0,1979.0,1,0.0,1940,280.0,0.0,0,0,0,0.0,0,2,2.0,1.0,1.0,0.0,12.0,0.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,1.0,1.0,6.0,4.0,0.0,4.0,4.0,0.0,10.0,5.0,1.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,12.0,0.0,6.0,3.0,6.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,1.0,1.0,6.0,4.0,0.0,4.0,4.0,0.0,10.0,5.0,1.0,7.0,0.0,5.0,2.0,4.0,0.0,0.0,3.0,0.0
0,0.0,0,8,5,9.20903952624,7.49331724886,2007,428.0,7.49331724886,0.0,4.33073334029,0,0.69314718056,0,0.0,7.49331724886,7,2007,49,0,1795.0,2007.0,2,3.0,2006,0.0,0.0,0,0,1,6.79794041297,0,2,3.0,1.0,1.0,4.0,12.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,9.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,20.0,0.0,4.0,6.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,3.0,1.0,1.0,4.0,12.0,3.0,6.0,5.0,6.0,6.0,4.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,9.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,20.0,0.0,4.0,6.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,4,4,8.19891444499,6.68085467879,1950,0.0,6.68085467879,0.0,3.7135720667,0,0.69314718056,0,0.0,6.68085467879,5,2008,0,0,796.0,1979.0,1,0.0,1922,0.0,0.0,0,0,0,0.0,100,2,2.0,1.0,1.0,0.0,4.0,0.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,2.0,2.0,6.0,1.0,2.0,6.0,6.0,0.0,2.0,2.0,3.0,7.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,1.0,0.0,4.0,0.0,6.0,3.0,6.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,5.0,5.0,1.0,5.0,5.0,2.0,2.0,6.0,1.0,2.0,6.0,6.0,0.0,2.0,2.0,3.0,7.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0
0,0.0,0,3,6,8.35960327084,6.65286302935,2006,0.0,6.65286302935,0.0,4.26267987704,0,0.69314718056,0,0.0,6.30078579466,6,2007,0,0,0.0,1979.0,1,0.0,1931,544.0,0.0,0,0,0,0.0,286,3,2.0,1.0,2.0,0.0,5.0,0.0,6.0,3.0,6.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,6.0,6.0,1.0,3.0,6.0,2.0,0.0,1.0,5.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,1.0,2.0,0.0,5.0,0.0,6.0,3.0,6.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,3.0,6.0,6.0,1.0,3.0,6.0,2.0,0.0,1.0,5.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0
0,0.0,0,5,9,8.79497643169,6.70563909486,2008,0.0,6.70563909486,0.0,4.11087386417,0,0.69314718056,0,1.0,6.70563909486,5,2008,0,0,175.0,1982.0,1,1.0,1982,641.0,0.0,0,0,1,5.57972982599,0,3,2.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,5.0,6.0,2.0,12.0,3.0,5.0,5.0,3.0,7.0,0.0,2.0,2.0,3.0,0.0,6.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,5.0,6.0,2.0,12.0,3.0,5.0,5.0,3.0,7.0,0.0,2.0,2.0,3.0,0.0,6.0,3.0,6.0
0,7.09754885061,0,6,7,9.25349564229,7.93487156595,1950,0.0,7.36833968631,0.0,4.11087386417,1150,0.69314718056,0,0.0,7.32052696227,8,2008,547,0,1017.0,1920.0,2,2.0,1920,493.0,0.0,0,480,2,6.25575004175,0,5,2.0,3.0,1.0,3.0,11.0,2.0,6.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,7.0,2.0,6.0,4.0,3.0,2.0,6.0,3.0,3.0,5.0,3.0,6.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,6.0,2.0,3.0,1.0,3.0,11.0,2.0,6.0,4.0,3.0,2.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,5.0,7.0,2.0,6.0,4.0,3.0,2.0,6.0,3.0,3.0,5.0,3.0,6.0,1.0,2.0,2.0,3.0,0.0,4.0,3.0,6.0
0,6.51914728794,1,7,5,9.11437998083,7.39817409297,1998,0.0,6.86275791305,0.0,4.15888308336,0,0.69314718056,0,0.0,6.84161547648,8,2006,28,0,935.0,1998.0,2,2.0,1998,0.0,0.0,0,0,1,6.13772705409,0,3,2.0,1.0,1.0,4.0,12.0,4.0,6.0,4.0,7.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,2.0,6.0,6.0,6.0,2.0,15.0,0.0,3.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,4.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,4.0,6.0,4.0,7.0,6.0,4.0,4.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,2.0,6.0,6.0,6.0,2.0,15.0,0.0,3.0,5.0,2.0,7.0,0.0,5.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,0,8,5,9.21044036698,7.37086016654,2006,410.0,7.37086016654,0.0,4.45434729625,0,0.69314718056,144,0.0,7.37086016654,7,2007,45,0,1588.0,2006.0,2,3.0,2006,0.0,0.0,0,0,1,6.71659477352,0,3,5.0,1.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,5.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,20.0,0.0,10.0,5.0,3.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0,5.0,1.0,1.0,4.0,12.0,3.0,6.0,4.0,6.0,6.0,5.0,5.0,2.0,4.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,6.0,6.0,2.0,20.0,0.0,10.0,5.0,3.0,7.0,0.0,5.0,2.0,4.0,0.0,5.0,3.0,6.0
0,0.0,0,5,5,9.28554060454,6.86171134048,1976,0.0,6.86171134048,0.0,4.02535169074,0,0.69314718056,0,0.0,6.81563999007,6,2006,0,0,428.0,1976.0,1,2.0,1976,483.0,0.0,0,0,0,6.35784226651,0,3,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,11.0,2.0,6.0,5.0,3.0,2.0,17.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,5.0,3.0,4.0,4.0,2.0,4.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,11.0,2.0,6.0,5.0,3.0,2.0,17.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,4,6,9.09133158539,6.70563909486,1958,0.0,6.70563909486,1.0,4.21950770518,0,0.69314718056,0,0.0,6.70563909486,3,2009,0,0,126.0,1958.0,1,1.0,1938,690.0,0.0,0,0,1,5.66642668811,0,2,2.0,1.0,2.0,3.0,5.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,5.0,3.0,2.0,5.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,3.0,2.0,1.0,2.0,3.0,5.0,2.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,5.0,3.0,2.0,5.0,0.0,2.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,3.0
0,6.32435896238,1,5,6,8.88197518425,7.21597500265,1995,0.0,6.68959926918,0.0,4.11087386417,0,0.69314718056,0,0.0,6.68959926918,6,2006,65,0,803.0,1951.0,1,1.0,1938,0.0,0.0,0,0,0,5.69709348651,190,2,2.0,3.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,7.0,3.0,6.0,6.0,3.0,2.0,2.0,3.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,6.0,2.0,6.0,3.0,3.0,3.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,2.0,5.0,6.0,7.0,3.0,6.0,6.0,3.0,2.0,2.0,3.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.39859493454,1,5,6,7.77022320416,7.21964204013,1970,0.0,6.64118216974,0.0,3.21887582487,0,0.69314718056,0,0.0,6.64118216974,7,2009,36,0,0.0,1970.0,1,2.0,1970,765.0,0.0,0,0,0,6.08904487545,0,3,2.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,7.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,2.0,10.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,3.0,0.0,2.0,5.0,2.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,9.0,2.0,6.0,3.0,7.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,4.0,5.0,2.0,10.0,6.0,6.0,2.0,6.0,4.0,6.0,2.0,3.0,0.0,2.0,5.0,2.0,4.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,6,5,9.17481681591,7.19668657083,1977,360.0,7.19668657083,0.0,4.39444915467,0,0.69314718056,0,1.0,7.20860033796,6,2009,16,0,664.0,1977.0,2,2.0,1977,686.0,0.0,0,0,1,6.44730586254,0,2,3.0,1.0,1.0,4.0,10.0,3.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,6.0,5.0,6.0,2.0,14.0,0.0,1.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,3.0,1.0,1.0,4.0,10.0,3.0,6.0,4.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,11.0,6.0,12.0,2.0,6.0,5.0,6.0,2.0,14.0,0.0,1.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
0,0.0,0,5,5,9.13205445358,7.41276401743,1973,564.0,7.41276401743,0.0,4.47733681448,0,1.09861228867,0,0.0,7.41276401743,8,2008,211,0,1656.0,1973.0,2,2.0,1973,0.0,0.0,0,0,0,6.22851100359,0,4,3.0,1.0,1.0,4.0,10.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,11.0,6.0,5.0,2.0,6.0,6.0,3.0,2.0,14.0,0.0,11.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,3.0,1.0,1.0,4.0,10.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,5.0,3.0,2.0,5.0,4.0,11.0,6.0,5.0,2.0,6.0,6.0,3.0,2.0,14.0,0.0,11.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,4,4,8.32336569444,6.54247196051,1950,0.0,6.54247196051,0.0,5.03695260241,0,0.69314718056,0,0.0,6.54247196051,4,2006,20,0,693.0,1979.0,1,0.0,1941,0.0,0.0,0,0,0,0.0,0,2,2.0,3.0,2.0,0.0,6.0,0.0,4.0,3.0,6.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,2.0,5.0,2.0,1.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,6.0,5.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,2.0,3.0,2.0,0.0,6.0,0.0,4.0,3.0,6.0,3.0,4.0,2.0,1.0,2.0,2.0,2.0,3.0,5.0,1.0,5.0,5.0,2.0,5.0,2.0,1.0,1.0,6.0,6.0,0.0,1.0,6.0,0.0,6.0,5.0,2.0,7.0,1.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0
0,6.84800527458,1,7,5,9.50680873171,7.52940645784,2002,0.0,6.82546003626,1.0,4.56434819147,0,0.69314718056,146,0.0,6.82110747226,8,2006,91,0,216.0,2002.0,2,2.0,2002,700.0,0.0,0,0,0,6.20050917404,0,3,2.0,3.0,1.0,4.0,12.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,7.0,7.0,2.0,17.0,0.0,3.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,12.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,7.0,7.0,2.0,17.0,0.0,3.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,5,7,9.16544760309,6.76272950693,1972,0.0,6.76272950693,0.0,4.7957905456,0,0.69314718056,0,0.0,6.76272950693,5,2006,0,0,504.0,1972.0,1,1.0,1972,360.0,0.0,0,0,0,5.66642668811,0,3,2.0,3.0,1.0,4.0,5.0,3.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,17.0,0.0,3.0,5.0,2.0,7.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,6.0,2.0,3.0,1.0,4.0,5.0,3.0,6.0,3.0,6.0,3.0,4.0,5.0,2.0,3.0,2.0,2.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,2.0,6.0,2.0,17.0,0.0,3.0,5.0,2.0,7.0,0.0,5.0,2.0,3.0,0.0,0.0,3.0,6.0
0,0.0,0,4,5,9.02340820262,6.77193555584,1971,0.0,6.77193555584,0.0,4.26267987704,0,0.69314718056,0,0.0,6.75576892198,5,2007,0,0,858.0,1974.0,1,4.0,1971,0.0,0.0,0,0,0,6.17586727011,0,3,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,6.0,3.0,2.0,11.0,2.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,5.0,2.0,6.0,3.0,6.0,3.0,4.0,3.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,6.0,6.0,12.0,2.0,6.0,6.0,3.0,2.0,11.0,2.0,3.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,0.0,0,6,5,9.52485909838,7.01660968389,2004,0.0,7.01660968389,1.0,4.20469261939,0,0.69314718056,0,0.0,7.01660968389,6,2008,78,0,300.0,2004.0,1,2.0,2003,814.0,0.0,0,0,0,6.35784226651,0,3,2.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,7.0,3.0,2.0,13.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0,2.0,1.0,1.0,4.0,12.0,2.0,6.0,4.0,6.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,2.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,12.0,3.0,6.0,7.0,3.0,2.0,13.0,0.0,9.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,0.0,3.0,6.0
0,6.78671695061,1,8,5,9.14590851182,7.68248244653,2002,149.0,7.15851399733,0.0,4.2341065046,0,0.69314718056,192,0.0,7.15851399733,7,2007,87,0,1284.0,2002.0,2,2.0,2002,0.0,0.0,0,0,1,6.47389069635,0,3,3.0,1.0,1.0,4.0,12.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,8.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0,3.0,1.0,1.0,4.0,12.0,3.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,13.0,6.0,15.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,8.0,5.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,5.0,3.0,6.0
0,6.60934924317,1,6,6,8.93049418529,7.55695057201,1950,0.0,7.06731984865,0.0,4.06044301055,0,0.69314718056,0,0.0,6.79905586206,9,2009,0,0,896.0,1929.0,1,2.0,1928,0.0,0.0,0,0,1,5.83773044717,0,3,2.0,1.0,1.0,3.0,11.0,2.0,6.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,8.0,6.0,7.0,2.0,6.0,6.0,3.0,1.0,18.0,0.0,6.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,3.0,2.0,1.0,1.0,3.0,11.0,2.0,6.0,3.0,3.0,2.0,4.0,4.0,2.0,2.0,2.0,1.0,5.0,5.0,3.0,5.0,5.0,4.0,8.0,6.0,7.0,2.0,6.0,6.0,3.0,1.0,18.0,0.0,6.0,5.0,2.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,3.0
0,6.59167373201,1,7,5,9.31506068275,7.2841348062,2006,0.0,6.59167373201,0.0,4.45434729625,0,0.69314718056,0,0.0,6.59167373201,8,2007,0,0,728.0,2006.0,2,2.0,2006,0.0,0.0,0,0,1,6.08904487545,0,3,2.0,3.0,1.0,4.0,12.0,4.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,9.0,4.0,13.0,6.0,15.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,9.0,6.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0,2.0,3.0,1.0,4.0,12.0,4.0,6.0,4.0,7.0,6.0,4.0,5.0,2.0,2.0,2.0,2.0,5.0,5.0,3.0,5.0,9.0,4.0,13.0,6.0,15.0,3.0,6.0,6.0,6.0,2.0,17.0,0.0,9.0,6.0,3.0,7.0,0.0,2.0,2.0,4.0,0.0,4.0,3.0,6.0
